,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,TotalSegments,TotalSections,AvgTatumDuration,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,Pitch6,Pitch7,Pitch8,Pitch9,Pitch10,Pitch11,Pitch12,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,Timbre7,Timbre8,Timbre9,Timbre10,Timbre11,Timbre12
4tHqQMWSqmL6YjXwsqthDI,0.418,0.106,8,-22.507,0,0.0448,0.994,0.0292,0.179,0.8,46.718,85267,4,243,1,0.6344,0.3860534979423867,0.27408230452674887,0.243082304526749,0.4484115226337446,0.30481069958847734,0.15944855967078211,0.16796707818930048,0.22166255144032926,0.49359259259259247,0.2499465020576132,0.5218436213991767,0.540670781893004,32.49306995884773,-49.765637860082286,74.08294650205762,-0.029748971193415307,74.73055967078191,0.2778683127572028,-21.06805761316872,-1.8071152263374493,-4.349123456790122,-5.866958847736627,-10.39159670781893,6.777827160493825
2O3MQ6H3gjrIWDcpeTrikT,0.495,0.896,11,-2.381,1,0.0331,0.005,0.0,0.353,0.462,146.04,242645,4,467,11,0.2055,0.3306916488222701,0.3800278372591007,0.2375867237687364,0.37325695931477526,0.424695931477516,0.3145503211991434,0.4827152034261247,0.3778629550321202,0.34702355460385464,0.1975524625267666,0.2412976445396145,0.4090770877944322,55.33840042826552,67.54319486081377,22.410693790149892,-13.719745182012858,29.63489507494646,-27.8356295503212,13.871158458244102,1.8534004282655274,-5.42884796573876,-0.37319486081370457,-6.697713062098509,-0.9171391862955033
3IMLoeLerS7TMpKjxUgAhx,0.486,0.871,3,-3.642,0,0.258,0.617,0.0,0.97,0.663,151.175,153410,4,417,6,0.1987,0.4117170263788968,0.5199952038369302,0.32576258992805734,0.43869544364508434,0.2936354916067148,0.45464028776978394,0.43527338129496407,0.30915347721822567,0.41115587529976,0.300851318944844,0.40761390887290194,0.34327098321342897,52.216064748201454,24.201338129496428,35.42052278177459,-8.374568345323755,26.521868105515576,-12.088316546762588,-5.220244604316543,4.978575539568346,-3.181153477218225,1.8804340527577978,-12.956004796163093,-5.640817745803356
7n2FZQsaLb7ZRfRPfEeIvr,0.828,0.731,9,-3.033,1,0.111,0.0617,0.0,0.048,0.587,119.978,178453,4,604,4,0.2509,0.5090066225165565,0.4706258278145696,0.2721009933774838,0.2924834437086093,0.5268228476821192,0.3292201986754968,0.3139652317880798,0.28801821192052973,0.32200331125827814,0.3572052980132451,0.28479966887417224,0.40277483443708595,50.41368046357616,57.75975496688743,8.136026490066229,6.019519867549671,29.876624172185473,-10.032645695364236,-0.3039917218543053,3.111829470198669,-8.39402483443708,7.067645695364241,-8.926476821192066,-1.3348725165562925
2quVkyLSVr5wX2QIhnexUt,0.744,0.495,1,-6.311,1,0.0634,0.0216,0.0,0.111,0.128,83.51,231221,4,674,5,0.3593,0.3968278931750741,0.6217507418397625,0.183185459940653,0.24435014836795263,0.19239465875370929,0.3104985163204753,0.31150890207715126,0.21691691394658733,0.17148961424332346,0.12324629080118707,0.19037240356083088,0.0814213649851633,46.56933827893174,4.152290801186953,10.519884272997034,-7.278497032640945,4.395497032640948,-2.453237388724038,20.862698813056387,3.010025222551929,-15.954140949554878,-2.230821958456976,-19.001725519287817,-11.7409465875371
1VuAamHM7P3VQQEXYGG3Uu,0.553,0.337,10,-10.334,1,0.03,0.818,0.0,0.113,0.662,101.918,84987,4,181,5,0.2952,0.3048287292817681,0.2754972375690607,0.29650828729281764,0.32060773480662963,0.24553591160220992,0.4145911602209941,0.3636629834254144,0.233867403314917,0.22284530386740337,0.2367513812154696,0.4064640883977906,0.3711878453038675,45.414370165745865,33.43602762430939,37.58826519337015,-17.43721546961326,25.06623756906078,-2.250005524861877,-9.867038674033148,0.7420497237569073,-7.378337016574588,2.7667182320441994,-10.604215469613262,3.9255248618784515
3QIoEi8Enr9uHffwInGIsC,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,3,450,9,0.1643,0.19782222222222243,0.3685622222222222,0.2744711111111113,0.22267777777777778,0.3851244444444442,0.1388111111111112,0.24658888888888902,0.17202666666666688,0.2102888888888891,0.4040022222222222,0.1722533333333332,0.24866222222222226,40.651688888888856,-20.69282666666664,-18.063595555555548,0.9783800000000021,6.800208888888882,-3.7258199999999997,-9.629922222222225,-4.9311311111111165,-10.2729511111111,-1.1477266666666655,-12.727148888888895,-5.191695555555556
5VTjBl3ddZEiG2LrH4VzyR,0.763,0.859,4,-3.3,0,0.0479,0.322,0.0003,0.117,0.813,164.055,156760,4,710,7,0.1829,0.6616802816901408,0.5844492957746475,0.3645915492957748,0.2564183098591548,0.3038873239436618,0.21935352112676043,0.3199915492957748,0.32642253521126746,0.2788464788732392,0.2872338028169011,0.30253802816901415,0.5033154929577462,53.40539154929586,39.17535492957747,-10.3794338028169,22.927457746478893,45.22875774647889,-15.017790140845056,-5.7438788732394315,5.014546478873238,0.6105295774647884,5.96069154929577,-19.70942535211267,4.044097183098592
1qE8DOtw7zdXHMgZm20eLM,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,4,632,7,0.2501,0.4032262658227849,0.49523417721519003,0.40712816455696177,0.3540996835443037,0.4731708860759493,0.34802215189873403,0.42114873417721455,0.32488449367088623,0.34213924050632927,0.3917310126582278,0.2985648734177214,0.4790015822784809,54.010308544303776,68.4441028481013,6.301680379746838,-4.717341772151896,29.472474683544355,-7.46067088607595,8.334835443037978,4.67199050632912,-4.283585443037974,10.04566139240506,-15.846299050632936,-3.428924050632911
3YvE7uo4ffseBoJPh8IhHp,0.606,0.733,9,-4.46,1,0.175,0.368,0.0,0.144,0.672,166.199,196210,4,609,9,0.1804,0.3687257799671592,0.4112857142857145,0.26716584564860435,0.2688850574712644,0.4731658456486045,0.28554679802955624,0.43140065681444967,0.3242627257799671,0.49172742200328445,0.44673070607553333,0.31173234811165845,0.4144794745484401,51.055039408867,27.643504105090283,6.4344302134647,-7.189510673234816,21.0565287356322,-6.543486042692937,-5.346719211822669,4.811334975369458,-1.821422003284075,7.282215106732343,-11.963599343185551,-4.0862315270936
0lJE8f0lx8mUSfMyxeYpiC,0.523,0.691,1,-3.802,1,0.0833,0.133,0.0,0.327,0.677,94.148,160213,4,603,6,0.3097,0.5037877280265339,0.6408905472636819,0.2553034825870645,0.28428855721393026,0.31915422885572126,0.36364510779436165,0.3484593698175785,0.31026865671641807,0.29149585406301803,0.21308291873963517,0.22366003316749594,0.1754262023217248,51.526515754560535,54.89180762852401,-9.059651741293532,4.770124378109456,32.13462354892202,-15.282064676616923,-6.388054726368161,-7.271144278606962,-14.401558872305152,3.1274693200663344,-13.381875621890535,-0.142597014925373
1V0qqWBbIWt8hlAjxTZedR,0.521,0.699,0,-6.961,1,0.0338,0.0981,0.0,0.1,0.802,83.529,148147,4,503,5,0.3624,0.4407256461232605,0.38731013916501006,0.2580994035785288,0.21122067594433386,0.30693836978131217,0.3913379721669983,0.35667594433399646,0.38999602385685855,0.37648906560636153,0.3426043737574555,0.2505069582504971,0.2235049701789264,49.437057654075545,83.84767793240552,16.247590457256464,-7.65083300198807,-5.341821073558646,-10.21206560636183,-4.306077534791257,5.470383697813123,-2.0064095427435396,6.571534791252484,-9.91686878727634,1.2318946322067585
5xlS0QkVrSH7ssEbBgBzbM,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,118840,4,358,5,0.2301,0.257201117318436,0.5116899441340779,0.2448296089385475,0.3433938547486033,0.315885474860335,0.31289106145251394,0.49090502793296076,0.241072625698324,0.4047067039106144,0.2722513966480448,0.3564245810055865,0.39848603351955314,46.754234636871495,85.23625977653629,0.11674581005586657,-21.06175698324023,7.796081005586592,-3.47777374301676,-8.47675139664805,4.194907821229051,-6.339019553072624,5.825365921787712,-13.214821229050271,1.2350670391061453
1N1ZpYUJc9fwrqk53FGgWv,0.547,0.814,1,-6.191,1,0.12,0.0215,0.0,0.0475,0.724,92.986,205267,4,641,4,0.326,0.5451669266770672,0.6068205928237128,0.3271092043681747,0.38328237129485176,0.3108112324492981,0.3881918876755068,0.38269266770670846,0.34006864274570975,0.4021450858034317,0.28570670826833083,0.4079594383775353,0.26189235569422764,48.3610811232449,59.228071762870556,14.141209048361942,-3.7884867394695867,24.081017160686407,-10.820875195007796,3.4006801872074894,6.624897035881435,-25.750369734789423,3.9359141965678632,-12.011747269890796,-3.298968798751948
3lkYS3iMpWMVpaJ0yJAFrJ,0.574,0.603,3,-11.652,1,0.0592,0.356,1.51e-05,0.792,0.653,129.204,181200,4,443,8,0.2324,0.5017065462753952,0.3324040632054177,0.37532054176072255,0.42411738148984196,0.3101241534988713,0.41206094808126414,0.39987133182844264,0.4083205417607222,0.34344243792325047,0.3126365688487582,0.6016455981941304,0.35816027088036123,43.42384424379239,112.20682618510156,24.443322799097054,-11.425749435665928,21.61955530474041,-11.894092550790063,-18.123645598194123,2.0662437923250567,-18.989004514672693,-1.421241534988713,-4.592907449209935,1.4637020316027094
0QwKxajohg1rAMMmv1AWe1,0.354,0.475,1,-9.333,0,0.0425,0.149,0.034,0.21,0.0393,114.975,217222,4,529,12,0.2161,0.46381663516068006,0.5409187145557653,0.19958790170132343,0.2342003780718339,0.34982986767485824,0.18649149338374282,0.2955897920604917,0.17110207939508507,0.2836899810964086,0.27702268431001886,0.1750396975425332,0.19382419659735367,47.295918714555754,-34.7419092627599,25.88405482041587,-7.873506616257092,7.635296786389417,-20.30686767485824,32.74652551984875,3.9330850661625756,-10.656724007561436,-2.3274139886578453,-9.110733459357274,-5.607648393194708
4fSHADbZbhpZCT9oJpxwbP,0.644,0.938,8,-3.643,1,0.0602,0.216,1.69e-06,0.164,0.748,169.9,188096,4,680,8,0.1765,0.5342911764705881,0.5447911764705885,0.39063970588235336,0.48838676470588244,0.36330882352941213,0.4656264705882352,0.40326617647058827,0.4982088235294116,0.36391470588235275,0.36378529411764704,0.4023867647058825,0.22874558823529403,52.13627647058826,72.51699705882356,38.22337941176466,23.664839705882347,48.010958823529386,-18.861600000000035,-1.8127926470588236,3.5483779411764718,-8.840660294117649,8.990432352941177,-10.154817647058826,-1.8975264705882346
48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,221176,4,853,7,0.2937,0.5083094958968345,0.5706553341148888,0.43274912075029354,0.31654161781946105,0.42733997655334144,0.3963587338804219,0.36038921453692874,0.432494724501758,0.33579249706916764,0.4521172332942557,0.2428417350527551,0.20095076201641263,53.67672450175848,49.490624853458336,3.7335791324736207,-5.6558171160609625,23.266174677608447,-9.870331770222736,-1.3453130128956585,3.1954560375146546,-13.675677608440807,-1.927182883939038,-12.629117233294252,-4.501053927315363
0tXPhc8LvM4dPvoRwI66XQ,0.282,0.101,7,-14.657,1,0.0315,0.934,5.05e-05,0.159,0.141,83.13,264827,4,331,11,0.3591,0.2291842900302116,0.22961933534743212,0.3336283987915408,0.18140181268882188,0.34081268882175236,0.16279758308157108,0.21811178247734134,0.3183021148036253,0.23203625377643528,0.36806948640483395,0.20175528700906342,0.23079456193353465,39.765661631419945,-45.05171903323257,-39.71612084592148,-54.187175226586085,34.535465256797586,-14.954709969788517,-17.708915407854974,-3.066803625377643,-5.097280966767374,2.4517915407854987,-10.197063444108759,1.7720392749244709
1mH6tZC6iXIHPI6EixCwxw,0.383,0.914,9,-6.43,1,0.0515,0.00422,1.4e-05,0.444,0.528,139.955,278947,4,569,6,0.2147,0.40518629173989484,0.566330404217926,0.48536203866432337,0.3912478031634447,0.49096309314586983,0.27392267135325116,0.3838277680140598,0.35102108963093176,0.41692091388400715,0.42917574692442834,0.3257838312829527,0.40171001757469227,51.346901581722264,61.94779261862918,24.53539894551847,-12.576553602811966,26.825532513181013,-21.847326889279437,13.852558875219673,3.942738137082599,-14.766376098418274,-3.2405237258347968,-6.714474516695955,1.337249560632689
0gucTLf7trAf37Ua1uAyAu,0.489,0.918,1,-4.502,1,0.0554,3.53e-05,7.64e-05,0.0908,0.691,116.731,300893,4,750,7,0.2567,0.5768319999999998,0.6387466666666658,0.34676533333333304,0.28903733333333326,0.28819733333333364,0.5007746666666664,0.35405066666666674,0.34758666666666643,0.4863880000000003,0.31295999999999985,0.35927200000000004,0.34567333333333333,51.635985333333316,59.45589466666668,2.737869333333336,-2.647614666666666,-10.054874666666668,-24.964301333333314,-7.2176586666666624,5.2253293333333275,-7.547089333333326,0.19279466666666598,-6.024422666666666,-6.827068000000001
798ahLNEcoFER7Vywg1FMT,0.651,0.726,8,-4.144,1,0.0539,0.382,0.0,0.0535,0.963,179.99,156267,3,574,5,0.1666,0.4613188153310106,0.4826341463414635,0.29770731707317083,0.4701149825783975,0.2457317073170728,0.29952787456445984,0.2598867595818817,0.31914459930313555,0.3733641114982576,0.26260627177700346,0.34266724738675963,0.2507439024390248,51.08048083623698,28.33506445993034,18.501667247386752,16.088775261324013,28.609236933797906,-3.569179442508708,3.505285714285713,9.228543554006967,-17.069839721254336,-1.2155958188153309,-11.824064459930318,1.1971724738675953
1yxcKrEcxt4O03IIC25yHk,0.453,0.453,3,-9.354,1,0.0395,0.871,0.0,0.218,0.586,116.098,133213,4,301,3,0.261,0.4527906976744184,0.3130797342192692,0.3160299003322256,0.29975747508305645,0.25710631229235886,0.3653455149501662,0.28179069767441856,0.3742026578073088,0.31801993355481745,0.33657475083056454,0.4593156146179399,0.33185714285714274,45.461063122923605,-22.408441860465153,27.860883720930232,-16.177255813953476,23.522418604651154,-6.377285714285716,-9.831428571428567,3.4761063122923557,-16.327986710963454,-4.77682392026578,-7.99798671096345,-1.5763887043189362
5J6rTmMjF9DVIAF8G3M9n4,0.687,0.645,0,-4.761,1,0.04,0.0509,2.96e-06,0.106,0.424,135.083,189728,4,563,9,0.2221,0.4088170515097691,0.4078916518650088,0.3966642984014209,0.27753108348135014,0.5142841918294847,0.4213570159857904,0.2614849023090588,0.3956589698046181,0.18255772646536417,0.24291296625222053,0.12795381882770876,0.26590763765541775,49.84939253996454,15.427184724689168,7.987573712255766,-7.216914742451157,24.78988632326821,-16.54584369449378,25.147582593250412,-9.623850799289517,-7.277698046181173,1.692802841918292,-12.96308170515098,-3.9657211367673173
6w8ZPYdnGajyfPddTWdthN,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,210384,4,606,10,0.3062,0.4861732673267327,0.43165181518151835,0.4312425742574257,0.25912046204620465,0.3169405940594055,0.28864191419141905,0.2844372937293728,0.391490099009901,0.3192194719471949,0.49783663366336645,0.31711716171617166,0.34206600660066044,49.0350528052806,49.32905610561057,-5.026239273927397,-6.305630363036307,4.504754125412541,-9.907268976897692,-4.9065445544554445,-4.208161716171624,-10.811998349834974,2.22972607260726,-9.355054455445552,-6.871085808580859
6HTJgY7iWWlVLSDHsfHePf,0.648,0.599,7,-8.611,0,0.0799,0.474,6.81e-06,0.121,0.213,120.985,177705,4,580,6,0.249,0.5492879310344833,0.36529655172413766,0.4314517241379308,0.21710000000000002,0.16869310344827593,0.2031637931034487,0.2318310344827589,0.408739655172414,0.23507758620689656,0.26322586206896564,0.3705896551724135,0.3021310344827586,45.76918275862066,13.240913793103456,1.4117965517241358,-9.647920689655177,27.71671724137932,-12.447910344827584,-1.0405724137931054,0.7957586206896549,-5.953582758620693,3.9448068965517225,-14.76942758620688,3.868772413793102
6v0UJD4a2FtleHeSYVX02A,0.437,0.565,10,-5.596,1,0.0466,0.697,0.0,0.119,0.306,115.389,376169,4,874,11,0.2348,0.4514290617848967,0.28223112128146444,0.3043832951945081,0.2363718535469108,0.23112929061784884,0.4550652173913041,0.26312929061784895,0.39421052631578946,0.22387986270022886,0.3683020594965677,0.4790434782608693,0.23389702517162464,48.02960526315786,-3.4429302059496614,16.549212814645312,-10.371891304347832,34.61263958810068,-9.63793020594965,-4.126471395881011,2.8515583524027432,-3.0768947368421027,-3.0479988558352376,-8.793143020594957,-2.2716990846681915
3QPBocWfIcOCdFFvmqn60F,0.566,0.581,9,-5.181,1,0.043,0.216,0.0,0.0853,0.152,130.043,201668,4,436,6,0.2317,0.34529816513761463,0.534841743119266,0.29063532110091733,0.21785091743119248,0.35283027522935767,0.25311926605504587,0.276692660550459,0.18451834862385325,0.2721834862385321,0.36476376146788997,0.20098853211009188,0.25870412844036716,49.64261238532107,52.07890825688067,-14.294502293577963,-29.597089449541276,36.01165137614677,-10.383366972477065,-0.06671559633027452,0.2768555045871555,-2.159405963302757,1.7294724770642207,-13.81845183486239,-0.909121559633027
6UjeFOCGYgMpBUtqKg1Je3,0.464,0.682,10,-8.541,1,0.033,0.0768,0.832,0.0856,0.455,80.062,156057,4,360,7,0.3693,0.3322138888888889,0.38813611111111085,0.5154972222222223,0.36828055555555567,0.2912222222222221,0.31959999999999994,0.22119722222222243,0.2570333333333332,0.20887222222222235,0.26445833333333346,0.44561111111111085,0.2683916666666667,48.216619444444426,0.9643055555555575,21.369533333333337,-0.7498222222222214,9.64050277777777,-8.22229444444444,10.522850000000002,1.9266388888888886,-3.2859722222222216,-2.0172166666666693,-10.424561111111117,-6.27455277777778
2DuPBbS5mIldXnh7Wum8Cy,0.339,0.492,1,-10.661,1,0.0559,0.829,0.00377,0.147,0.102,151.865,389107,4,744,13,0.1983,0.46340456989247253,0.45323655913978506,0.27084005376344056,0.3428938172043009,0.26319623655913954,0.4242741935483877,0.3036438172043008,0.3910833333333335,0.3251922043010752,0.23390188172043036,0.33008198924731236,0.3120954301075265,44.336561827957,-32.82609274193547,-21.706327956989256,-28.305030913978435,18.7325994623656,-18.72119086021506,-17.586977150537628,3.039842741935485,3.2824879032258,-0.8337715053763431,-8.170701612903219,2.7420712365591395
62l3NSQPUxvcwwzKUmysrE,0.882,0.662,0,-6.382,1,0.242,0.0124,0.0,0.106,0.57,120.034,106000,4,454,6,0.25,0.6234096916299555,0.42956167400881073,0.27576431718061695,0.2383590308370046,0.3154493392070487,0.377636563876652,0.313828193832599,0.2955264317180617,0.2515066079295157,0.34213656387665214,0.28633259911894265,0.34168281938325995,48.18648017621145,60.18111674008812,-53.478301762114526,-14.242237885462567,29.97062114537447,-11.850770925110128,0.9586982378854618,4.219427312775328,-13.599680616740102,11.453942731277541,-23.714350220264354,-0.4818061674008811
3xv8JksRyqHa1lwkM9xvJf,0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-05,0.109,0.746,89.888,239797,4,955,9,0.3371,0.5564816753926695,0.5187654450261782,0.32049005235602096,0.2543267015706806,0.3664282722513088,0.3959445026178005,0.38615183246073315,0.22336230366492138,0.2620282722513084,0.3208827225130889,0.3247068062827228,0.47179476439790546,50.46802513089011,29.30526387434552,-22.822154973821966,7.8405780104712,33.469335078534044,-17.890303664921458,-4.047470157068055,-6.199975916230366,-0.9180565445026198,6.058136125654446,-15.362300523560199,2.759299476439793
7qM1BWAsZMTYh4BcYLb0uQ,0.74,0.501,1,-6.339,1,0.0592,0.019,0.0,0.114,0.119,83.5,231011,4,672,4,0.3592,0.39524553571428556,0.6237648809523805,0.18330208333333364,0.24483928571428568,0.19681845238095239,0.3132098214285718,0.31592708333333336,0.22304166666666697,0.17693452380952396,0.12825148809523818,0.19008184523809527,0.07851190476190478,46.61189880952382,3.613529761904764,10.020690476190467,-6.911242559523813,3.700931547619061,-3.132991071428571,20.4678318452381,2.9080163690476177,-16.10423958333333,-2.2159613095238084,-19.068693452380952,-11.893933035714294
